,school_name,school_addr,latitude,longitude,1_stu_num,2_stu_num,3_stu_num,4_stu_num,5_stu_num,6_stu_num
9154,충주남산초등학교,충청북도 충주시 거룡2길 31,36.961141377,127.93742892200001, 162 , 195 , 183 , 175 , 175 , 188 
9155,거제양정초등학교,경상남도 거제시 양정2길 15,34.87166605,128.651190303, 126 , 91 , 76 , 69 , 49 , 36 
9156,거제상동초등학교,경상남도 거제시 상동5길 75-41,34.8618635845,128.633862295, 393 , 316 , 313 , 245 , 240 , 212 
9157,내곡초등학교,경상남도 거제시 아주2로 112,34.870818868600004,128.67856472399998, - , - , - , - , - , - 
9158,내곡초등학교,경상남도 거제시 아주2로 112,34.870818868600004,128.67856472399998, 234 , 291 , 271 , 216 , 203 , 191 
9159,충주용산초등학교,충청북도 충주시 남산로 109,36.9622775933,127.94459317, 127 , 120 , 151 , 106 , 152 , 139 
9160,충주대림초등학교,충청북도 충주시 대림1길 28,36.9691320086,127.91804591399999, 33 , 48 , 49 , 48 , 56 , 59 
9161,충주삼원초등학교,충청북도 충주시 삼원로 128,36.9760034667,127.92431424, 46 , 50 , 57 , 47 , 60 , 60 
9162,충주성남초등학교,충청북도 충주시 염밭로 101,36.9662842964,127.9415148, 93 , 120 , 128 , 130 , 128 , 154 
9163,봉대초등학교,강원도 원주시 혁신로 300,37.334106,127.9885726, 153 , 148 , 140 , 123 , 108 , 92 
9164,사북초등학교,강원도 정선군 사북읍 소금강로 3561,37.2285639,128.83496599999998, 48 , 45 , 35 , 40 , 37 , 39 
9165,흥도초등학교,경기도 고양시 덕양구 도래울1로 83,37.6282599732,126.8718082, 179 , 163 , 173 , 144 , 163 , 118 
9166,흥도초등학교,경기도 고양시 덕양구 도래울1로 83,37.6282599732,126.8718082, 258 , 287 , 232 , 208 , 167 , 178 
9167,도래울초등학교,경기도 고양시 덕양구 도래울3로 5,37.6317400248,126.8705787266, 246 , 210 , 194 , 154 , 161 , 134 
9168,고양동산초등학교,경기도 고양시 덕양구 동세로 32,37.6463848784,126.8865118, 265 , 237 , 218 , 200 , 204 , 170 
9169,고양오금초등학교,경기도 고양시 덕양구 오금1로 10,37.662693463000004,126.895254903, 98 , 119 , 86 , 66 , 25 , 23 
9170,삼송초등학교,경기도 고양시 덕양구 세솔로 150,37.6540916,126.8821993, 250 , 232 , 215 , 171 , 169 , 143 
9171,군포신기초등학교,경기도 군포시 삼성로28번길 3,37.3383545,126.9324601, 184 , 169 , 172 , 136 , 154 , 118 
9172,안산대월초등학교,경기도 안산시 단원구 신길로 67,37.33606,126.787614, 111 , 117 , 129 , 132 , 157 , 158 
9173,내동초등학교,경기도 의왕시 내손로 101,37.3895940387,126.97975958, 136 , 137 , 123 , 103 , 90 , 63 
9174,내동초등학교,경기도 의왕시 내손로 101,37.3895940387,126.97975958, 40 , 63 , 50 , 49 , 53 , 53 
9175,내동초등학교,경기도 의왕시 내손로 101,37.3895940387,126.97975958, 47 , 42 , 32 , 35 , 40 , 34 
9176,운정초등학교,경기도 파주시 와석순환로 35-34,37.7079031494,126.753861898, 167 , 144 , 190 , 189 , 161 , 186 
9177,석산초등학교,경상남도 양산시 동면 금오16길 105,35.321373893899995,129.02677145, 385 , 386 , 339 , 264 , 249 , 228 
9178,제석초등학교,경상남도 통영시 광도면 신죽1길 27,34.8757386,128.416540878, 229 , 167 , 183 , 158 , 134 , 114 
9179,대구교육대학교안동부설초등학교,경상북도 안동시 단원로 222,36.5698224564,128.728639226, 72 , 72 , 72 , 70 , 71 , 72 
9180,역동초등학교,경기도 광주시 순암로 16-36,37.398383401,127.2473611, 165 , 134 , 150 , 101 , 89 , 79 
9181,태성초등학교,경기도 광주시 태성로 37,37.3849612,127.228922581, 378 , 369 , 259 , 229 , 189 , 187 
9182,송정초등학교,경기도 군포시 송부로73번길 7(도마교동),37.31764370000001,126.9213119, 130 , 120 , 127 , 78 , 56 , 53 
9183,송정초등학교,경기도 군포시 송부로73번길 7(도마교동),37.31764370000001,126.9213119, 58 , 54 , 50 , 48 , 43 , 52 
9184,송정초등학교,경기도 군포시 송부로73번길 7(도마교동),37.31764370000001,126.9213119, 131 , 125 , 115 , 121 , 120 , 145 
9185,송정초등학교,경기도 군포시 송부로73번길 7(도마교동),37.31764370000001,126.9213119, 121 , 121 , 140 , 140 , 143 , 167 
9186,송정초등학교,경기도 군포시 송부로73번길 7(도마교동),37.31764370000001,126.9213119, 107 , 105 , 88 , 90 , 85 , 107 
9187,송정초등학교,경기도 군포시 송부로73번길 7(도마교동),37.31764370000001,126.9213119, 12 , 17 , 18 , 10 , 12 , 12 
9188,송정초등학교,경기도 군포시 송부로73번길 7(도마교동),37.31764370000001,126.9213119, 89 , 87 , 83 , 76 , 88 , 112 
9189,송정초등학교,경기도 군포시 송부로73번길 7(도마교동),37.31764370000001,126.9213119, 9 , 13 , 15 , 8 , 11 , 17 
9190,광주교육대학교목포부설초등학교,전라남도 목포시 안태길 13,34.808157200000004,126.4049498, 72 , 71 , 71 , 72 , 82 , 76 
9191,정원초등학교,부산광역시 기장군 정관읍 정관로 423,35.3319663323,129.167271702, 276 , 291 , 250 , 215 , 247 , 257 
9192,방곡초등학교,부산광역시 기장군 정관읍 정관덕산길 61,35.3229294434,129.186707151, 234 , 236 , 149 , 138 , 95 , 79 
9193,가동초등학교,부산광역시 기장군 정관읍 정관5로 100,35.3269004729,129.1785529, 210 , 224 , 188 , 172 , 130 , 123 
9194,달산초등학교,부산광역시 기장군 정관읍 정관로 674,35.3194602297,129.187598818, 143 , 129 , 119 , 93 , 124 , 139 
9195,서울세명초등학교,서울특별시 강남구 자곡로 55,37.468857371599995,127.0910573, 247 , 222 , 200 , 153 , 162 , 162 
9196,서울공진초등학교,서울특별시 강서구 마곡서로 33,37.55780479999999,126.82261103229999, 354 , 308 , 234 , 188 , 207 , 159 
9197,서울공항초등학교,서울특별시 강서구 마곡서1로 68,37.56320039999999,126.8215615, 303 , 271 , 223 , 193 , 229 , 232 
9198,서울상현초등학교,서울특별시 동작구 상도로58길 21,37.4949618,126.9527374, 165 , 157 , 171 , 158 , 153 , 153 
9199,인천한빛초등학교,인천광역시 남동구 서창남순환로 190-28,37.4241955658,126.744133285, 318 , 304 , 268 , 252 , 252 , 236 
9200,인천청람초등학교,인천광역시 서구 청라커낼로 336,37.5386959056,126.6453131768, 266 , 274 , 224 , 198 , 175 , 190 
9201,인천청일초등학교,인천광역시 서구 크리스탈로 46,37.5292581464,126.637361616, 194 , 204 , 169 , 160 , 168 , 170 
9202,남양초등학교우도분교장,전라남도 고흥군 남양면 우도길 18,34.722452600000004,127.3143603, - , - , - , - , 1 , - 
9203,녹동초등학교소록도분교장,전라남도 고흥군 도양읍 소록선창길 89-66,34.516329299999995,127.1322016, 1 , 3 , - , 4 , 1 , 2 
9204,녹동초등학교시산분교장,전라남도 고흥군 도양읍 시산석금길 30,34.3951804,127.2584699, - , 1 , 1 , 1 , 2 , 1 
9205,목포백련초등학교,전라남도 목포시 연산백련로 40,34.8184136277,126.38985673100001, 197 , 177 , 143 , 68 , 61 , 46 
9206,목포부주초등학교,전라남도 목포시 남악2로22번길 37,34.8087513173,126.4569739, 227 , 173 , 167 , 146 , 103 , 85 
9207,봉동초등학교양화분교장,전라북도 완주군 고산면 양화로 181-7,35.9458364,127.2051507, 5 , 6 , 5 , 4 , 3 , 3 
9208,번암초등학교동화분교장,전라북도 장수군 번암면 지지로 610,35.5680936,127.5572742, 3 , 4 , 2 , 1 , 2 , 4 
9209,두마초등학교,충청남도 계룡시 두마면 팥거리로 160,36.2698114,127.2695559, 81 , 96 , 86 , 90 , 86 , 101 
9210,용남초등학교,충청남도 계룡시 신도안면 신도안1길 88,36.2989179,127.2448104, 154 , 167 , 170 , 168 , 191 , 210 
9211,용남초등학교,충청남도 계룡시 신도안면 신도안1길 88,36.2989179,127.2448104, 2 , 6 , 1 , 5 , 2 , 3 
9212,용남초등학교,충청남도 계룡시 신도안면 신도안1길 88,36.2989179,127.2448104, 140 , 111 , 115 , 126 , 139 , 151 
9213,용남초등학교,충청남도 계룡시 신도안면 신도안1길 88,36.2989179,127.2448104, 138 , 127 , 140 , 132 , 103 , 108 
9214,신도초등학교,충청남도 계룡시 엄사면 번영3길 82,36.2817729,127.2360561, 119 , 112 , 114 , 91 , 135 , 125 
9215,신도초등학교,충청남도 계룡시 엄사면 번영3길 82,36.2817729,127.2360561, 114 , 123 , 136 , 133 , 125 , 153 
9216,신도초등학교,충청남도 계룡시 엄사면 번영3길 82,36.2817729,127.2360561, 71 , 68 , 68 , 47 , 68 , 66 
9217,엄사초등학교,충청남도 계룡시 엄사면 번영3길 30,36.2864505,127.2373508, 67 , 80 , 90 , 109 , 115 , 135 
9218,금암초등학교,충청남도 계룡시 장안로 104,36.2709126,127.2459639, 153 , 135 , 149 , 136 , 127 , 126 
9219,금암초등학교,충청남도 계룡시 장안로 104,36.2709126,127.2459639, 102 , 91 , 93 , 102 , 87 , 102 
9220,금암초등학교,충청남도 계룡시 장안로 104,36.2709126,127.2459639, 5 , - , 1 , 4 , 3 , 4 
9221,가야곡초등학교,충청남도 논산시 가야곡면 덕은로 160,36.143786,127.1685154, 10 , 1 , 6 , 7 , 14 , 3 
9222,강경황산초등학교,충청남도 논산시 강경읍 대흥로34번길 5,36.15747620000001,127.0129159, 39 , 47 , 41 , 41 , 52 , 45 
9223,강경산양초등학교,충청남도 논산시 강경읍 산양길 45,36.1470233,127.0218998, 8 , 8 , 7 , 10 , 14 , 19 
9224,강경중앙초등학교,충청남도 논산시 강경읍 옥녀봉로 8,36.1603539,127.01950259999998, 7 , 9 , 6 , 5 , 9 , 9 
9225,논산동성초등학교,충청남도 논산시 관촉로 263,36.2031264,127.0926797, 98 , 115 , 108 , 94 , 116 , 106 
9226,광석초등학교,충청남도 논산시 광석면 사계로 451,36.2439261,127.0809024, 5 , 10 , 11 , 5 , 8 , 14 
9227,왕전초등학교,충청남도 논산시 광석면 왕전2길 12,36.2397444,127.10881100000002, 12 , 6 , 11 , 7 , 10 , 8 
9228,노성초등학교,충청남도 논산시 노성면 노성로507번길 11,36.278346,127.1214389, 14 , 24 , 19 , 21 , 21 , 20 
9229,논산중앙초등학교,충청남도 논산시 논산대로 269-10,36.1904324,127.0916253, 143 , 130 , 120 , 128 , 149 , 169 
9230,벌곡초등학교,충청남도 논산시 벌곡면 대둔로 821-8,36.20811240000001,127.2661165, 11 , 10 , 16 , 15 , 13 , 12 
9231,감곡초등학교,충청남도 논산시 부적면 계백로 1676-26,36.2102064,127.1604489, 38 , 31 , 47 , 43 , 27 , 55 
9232,감곡초등학교,충청남도 논산시 부적면 계백로 1676-26,36.2102064,127.1604489, 7 , 11 , 5 , 12 , 6 , 4 
9233,감곡초등학교,충청남도 논산시 부적면 계백로 1676-26,36.2102064,127.1604489, 6 , 4 , 4 , 4 , 4 , 3 
9234,부적초등학교,충청남도 논산시 부적면 남마구평길 70,36.21189620000001,127.1355956, 6 , 10 , 10 , 11 , 13 , 14 
9235,대명초등학교,충청남도 논산시 상월면 상월로 260,36.2978388,127.1673187, 3 , 3 , 5 , 8 , 6 , 9 
9236,상월초등학교,충청남도 논산시 상월면 백일헌로 1025-13,36.2938077,127.1399244, 4 , 8 , 6 , 8 , 9 , 8 
9237,성동초등학교,충청남도 논산시 성동면 성동로240번길 30,36.1992845,127.033516, 123 , 120 , 120 , 98 , 95 , 98 
9238,성동초등학교,충청남도 논산시 성동면 성동로240번길 30,36.1992845,127.033516, 145 , 146 , 168 , 156 , 166 , 143 
9239,성동초등학교,충청남도 논산시 성동면 성동로240번길 30,36.1992845,127.033516, 13 , 17 , 15 , 14 , 20 , 20 
9240,성동초등학교,충청남도 논산시 성동면 성동로240번길 30,36.1992845,127.033516, 3 , 10 , 6 , 4 , 9 , 13 
9241,성동초등학교,충청남도 논산시 성동면 성동로240번길 30,36.1992845,127.033516, 59 , 58 , 69 , 79 , 76 , 87 
9242,원봉초등학교,충청남도 논산시 성동면 성동로 552,36.2124751,127.0608058, 105 , 96 , 114 , 95 , 108 , 136 
9243,원봉초등학교,충청남도 논산시 성동면 성동로 552,36.2124751,127.0608058, 13 , 12 , 6 , 5 , 12 , 4 
9244,도산초등학교,충청남도 논산시 벌곡면 수락로 23,36.16207,127.3154702, 49 , 47 , 61 , 40 , 46 , 62 
9245,도산초등학교,충청남도 논산시 벌곡면 수락로 23,36.16207,127.3154702, 57 , 64 , 68 , 65 , 71 , 73 
9246,도산초등학교,충청남도 논산시 벌곡면 수락로 23,36.16207,127.3154702, 16 , 13 , 22 , 30 , 10 , 33 
9247,도산초등학교,충청남도 논산시 벌곡면 수락로 23,36.16207,127.3154702, 75 , 68 , 56 , 47 , 80 , 72 
9248,도산초등학교,충청남도 논산시 벌곡면 수락로 23,36.16207,127.3154702, 11 , 5 , 11 , 11 , 10 , 9 
9249,도산초등학교,충청남도 논산시 벌곡면 수락로 23,36.16207,127.3154702, 6 , 8 , 7 , 6 , 5 , 8 
9250,논산부창초등학교,충청남도 논산시 시민로397번길 10,36.19966270000001,127.084847, 47 , 50 , 64 , 51 , 76 , 73 
9251,양촌초등학교,충청남도 논산시 양촌면 매죽헌로1665번길 22,36.1382806,127.2338406, 16 , 8 , 13 , 29 , 28 , 29 
9252,반곡초등학교,충청남도 논산시 양촌면 황산벌로1126번길 5,36.1828374835,127.205515721, 4 , 8 , 9 , 11 , 12 , 13 
9253,반곡초등학교,충청남도 논산시 양촌면 황산벌로1126번길 5,36.1828374835,127.205515721, 174 , 168 , 189 , 182 , 218 , 246 
9254,반곡초등학교,충청남도 논산시 양촌면 황산벌로1126번길 5,36.1828374835,127.205515721, 4 , 6 , 4 , 9 , 6 , 2 
9255,반곡초등학교,충청남도 논산시 양촌면 황산벌로1126번길 5,36.1828374835,127.205515721, 25 , 26 , 32 , 18 , 31 , 24 
9256,구자곡초등학교,충청남도 논산시 연무로 369,36.1223652,127.117451, 8 , 9 , 13 , 14 , 8 , 14 
9257,연무초등학교,충청남도 논산시 연무읍 득안대로 527,36.11742020000001,127.0972523, 60 , 46 , 50 , 43 , 72 , 50 
9258,연무초등학교,충청남도 논산시 연무읍 득안대로 527,36.11742020000001,127.0972523, 14 , 8 , 8 , 11 , 9 , 12 
9259,황화초등학교,충청남도 논산시 연무읍 마봉로 31-4,36.0891309,127.0894423, 7 , 4 , 3 , 13 , 6 , 5 
9260,연무중앙초등학교,충청남도 논산시 연무읍 연무로 211-14,36.1309713,127.1029925, 76 , 57 , 66 , 77 , 74 , 77 
9261,청동초등학교,충청남도 논산시 연산면 선비로293번길 29-5,36.212133304299996,127.1972205791, 109 , 114 , 97 , 90 , 97 , 102 
9262,청동초등학교,충청남도 논산시 연산면 선비로293번길 29-5,36.212133304299996,127.1972205791, 10 , 16 , 15 , 10 , 4 , 8 
9263,백석초등학교,충청남도 논산시 연산면 선비로 726,36.2473222,127.179570098, 8 , 7 , 8 , 14 , 9 , 10 
9264,백석초등학교,충청남도 논산시 연산면 선비로 726,36.2473222,127.179570098, 20 , 18 , 15 , 17 , 16 , 12 
9265,연산초등학교,충청남도 논산시 연산면 연산5길 13,36.2169158,127.2182711, 171 , 151 , 131 , 117 , 144 , 153 
9266,연산초등학교,충청남도 논산시 연산면 연산5길 13,36.2169158,127.2182711, 13 , 17 , 19 , 21 , 27 , 22 
9267,은진초등학교,충청남도 논산시 은진면 매죽헌로25번길 1,36.1683743,127.1069643, 33 , 11 , 20 , 13 , 22 , 21 
9268,성덕초등학교,충청남도 논산시 은진면 원앙로 1174,36.1766969,127.1291637, 260 , 247 , 213 , 225 , 171 , 207 
9269,성덕초등학교,충청남도 논산시 은진면 원앙로 1174,36.1766969,127.1291637, 122 , 112 , 120 , 124 , 123 , 155 
9270,성덕초등학교,충청남도 논산시 은진면 원앙로 1174,36.1766969,127.1291637, 23 , 8 , 15 , 8 , 8 , 5 
9271,성덕초등학교,충청남도 논산시 은진면 원앙로 1174,36.1766969,127.1291637, 3 , 7 , 1 , 8 , 5 , 6 
9272,논산내동초등학교,충청남도 논산시 중앙로 192,36.1860092,127.10408970000002, 185 , 215 , 183 , 185 , 171 , 216 
9273,채운초등학교,충청남도 논산시 채운면 채운로 112,36.17014870000001,127.067918, 14 , 10 , 18 , 21 , 25 , 10 
9274,이화초등학교,충청남도 논산시 채운면 채운로 350,36.1506936,127.0714287, 81 , 86 , 99 , 77 , 83 , 81 
9275,이화초등학교,충청남도 논산시 채운면 채운로 350,36.1506936,127.0714287, 1 , 5 , 2 , 5 , 5 , 6 
9276,동성초등학교,충청북도 음성군 맹동면 학예로 50,36.9126841,127.5438828, 128 , 128 , 121 , 124 , 116 , 120 
9277,동성초등학교,충청북도 음성군 맹동면 학예로 50,36.9126841,127.5438828, 151 , 143 , 140 , 127 , 128 , 135 
9278,동성초등학교,충청북도 음성군 맹동면 학예로 50,36.9126841,127.5438828, 3 , 16 , 9 , 9 , 12 , 5 
9279,동성초등학교,충청북도 음성군 맹동면 학예로 50,36.9126841,127.5438828, 102 , 79 , 121 , 96 , 109 , 118 
9280,청원초등학교,충청북도 청주시 청원구 오창읍 과학산업3로 228,36.7096014285,127.430557495, 122 , 118 , 120 , 97 , 107 , 101 
9281,청원초등학교,충청북도 청주시 청원구 오창읍 과학산업3로 228,36.7096014285,127.430557495, 12 , 13 , 11 , 13 , 7 , 9 
9282,청원초등학교,충청북도 청주시 청원구 오창읍 과학산업3로 228,36.7096014285,127.430557495, 179 , 157 , 164 , 179 , 197 , 160 
9283,충주교현초등학교,충청북도 충주시 교동2길 15,36.9744434,127.937015, 52 , 46 , 49 , 65 , 71 , 90 
9284,충주예성초등학교,충청북도 충주시 주봉1길 25,36.9787845798,127.9332383, 25 , 28 , 28 , 26 , 19 , 41 
9285,미사초등학교,경기도 하남시 미사강변한강로 200,37.571287190700005,127.1928066418, 217 , 216 , 185 , 147 , 169 , 143 
9286,미사중앙초등학교,경기도 하남시 미사강변한강로334번길 46,37.5592925,127.198869109, 202 , 197 , 182 , 168 , 174 , 174 
9287,망월초등학교,경기도 하남시 미사강변북로24번길 10,37.5708343,127.1806492, 350 , 302 , 316 , 226 , 246 , 230 
9288,윤슬초등학교,경기도 하남시 미사강변서로 151,37.5636707,127.18251429889999, 283 , 244 , 270 , 221 , 196 , 195 
9289,미사강변초등학교,경기도 하남시 미사강변북로55번길 70,37.5758246977,127.18600345760001, 312 , 303 , 320 , 249 , 223 , 237 
9290,한홀초등학교,경기도 하남시 미사강변서로 68,37.5563703,127.1853166734, 225 , 208 , 182 , 181 , 159 , 167 
9291,청아초등학교,경기도 하남시 미사강변중앙로132번길 45,37.55870170000001,127.194191315, 198 , 175 , 138 , 116 , 104 , 109 
9292,위례초등학교,경기도 하남시 위례순환로 333,37.47713020000001,127.14941362799999, 275 , 282 , 239 , 223 , 217 , 180 
9293,위례초등학교,경기도 하남시 위례순환로 333,37.47713020000001,127.14941362799999, 8 , 5 , 9 , 3 , 8 , 8 
9294,배곧라온초등학교,경기도 시흥시 배곧4로 94-39,37.372590686500004,126.735172977, 285 , 243 , 214 , 178 , 187 , 142 
9295,가내초등학교,경기도 평택시 비전2로 265,37.0066980101,127.114363554, 257 , 229 , 196 , 188 , 174 , 203 
9296,평택이화초등학교,경기도 평택시 평남로 906,37.00356170000001,127.1082245496, 213 , 206 , 255 , 233 , 232 , 236 
9297,서산서남초등학교,충청남도 서산시 예천2로 19,36.77032379999999,126.44492209100001, 177 , 164 , 139 , 123 , 152 , 103 
9298,의정부송산초등학교,경기도 의정부시 오목로 228,37.7465562,127.1008814, 300 , 302 , 270 , 201 , 198 , 222 
9299,배곧해솔초등학교,경기도 시흥시 서울대학로 150-17,37.360549565300005,126.718089186, 280 , 251 , 208 , 195 , 182 , 182 
9300,황남초등학교,경상북도 경주시 광중2길 28,35.8848282,129.2296502, 229 , 162 , 156 , 102 , 130 , 71 
9301,초곡초등학교,경상북도 포항시 북구 흥해읍 초곡지구로58번길 56,36.097135,129.3333025, 157 , 105 , 78 , 76 , 40 , 50 
9302,탕정미래초등학교,충청남도 아산시 탕정면 탕정면로 54-15,36.7977931507,127.0638087, 189 , 139 , 153 , 135 , 125 , 125 
9303,김포금빛초등학교,경기도 김포시 태장로 821,37.63541532,126.67935423899999, 355 , 310 , 302 , 248 , 196 , 184 
9304,섬강초등학교,강원도 원주시 지정면 가곡로 91,37.3791559,127.8739902, 240 , 179 , 165 , 139 , 123 , 110 
9305,운곡초등학교,경상북도 김천시 용전4로3길 7,36.1235169195,128.1928397, 4 , 10 , 5 , 6 , 6 , 11 
9306,운곡초등학교,경상북도 김천시 용전4로3길 7,36.1235169195,128.1928397, 127 , 116 , 99 , 113 , 96 , 95 
9307,솔샘초등학교,강원도 원주시 무실로 381,37.329968632399996,127.92956744799999, 174 , 175 , 193 , 163 , 162 , 174 
9308,삼성현초등학교,경상북도 경산시 경청로216길 20,35.7999014078,128.739505755, 205 , 165 , 133 , 159 , 125 , 137 
9309,자란초등학교,경기도 평택시 만세로 1886,37.003413136700004,127.099865511, 115 , 121 , 119 , 101 , 96 , 106 
9310,경산압량초등학교,경상북도 경산시 압량면 압독2로 38,35.8405007428,128.7665172, 239 , 204 , 166 , 128 , 115 , 103 
9311,보성초등학교,충청남도 예산군 삽교읍 예학로 127,36.6672068366,126.681000377, 33 , 26 , 20 , 22 , 25 , 16 
9312,보성초등학교,충청남도 예산군 삽교읍 예학로 127,36.6672068366,126.681000377, 15 , 12 , 16 , 12 , 13 , 11 
9313,보성초등학교,충청남도 예산군 삽교읍 예학로 127,36.6672068366,126.681000377, 48 , 50 , 42 , 49 , 46 , 33 
9314,보성초등학교,충청남도 예산군 삽교읍 예학로 127,36.6672068366,126.681000377, 41 , 38 , 33 , 33 , 23 , 33 
9315,양청초등학교,충청북도 청주시 청원구 오창읍 양청택지3길 15,36.7198944,127.4252504, 205 , 100 , 92 , 68 , 51 , 46 
9316,율곡초등학교,경상북도 김천시 용전1로 51,36.1222449161,128.18709679999998, 58 , 62 , 72 , 55 , 61 , 54 
9317,율곡초등학교,경상북도 김천시 용전1로 51,36.1222449161,128.18709679999998, 213 , 181 , 187 , 194 , 189 , 198 
9318,율곡초등학교,경상북도 김천시 용전1로 51,36.1222449161,128.18709679999998, 207 , 189 , 180 , 168 , 143 , 157 
9319,농소초등학교,경상북도 김천시 해오름1로1길 7,36.1226348393,128.1749298, 67 , 59 , 40 , 38 , 38 , 33 
9320,농소초등학교,경상북도 김천시 해오름1로1길 7,36.1226348393,128.1749298, 131 , 85 , 80 , 66 , 54 , 49 
9321,아산용연초등학교,충청남도 아산시 배방읍 용연동길 25,36.7923603761,127.0925025, 136 , 107 , 121 , 107 , 124 , 128 
9322,평택청아초등학교,경기도 평택시 청북읍 안청로4길 26,37.02325820000001,126.9157083, 183 , 157 , 154 , 111 , 98 , 80 
9323,버들초등학교,강원도 원주시 건강로 80,37.3611607,127.9392987, 221 , 235 , 204 , 193 , 153 , 159 
9324,해마루초등학교,경상북도 구미시 산호대로 953,36.1404611696,128.433280109, 340 , 318 , 291 , 243 , 208 , 166 
9325,서울가재울초등학교,서울특별시 서대문구 모래내로15길 61,37.57376622,126.91838909999998, 328 , 276 , 283 , 292 , 189 , 179 
9326,대구강림초등학교,대구광역시 달성군 옥포읍 돌미로 15,35.78149000000001,128.4366749, 158 , 110 , 129 , 93 , 96 , 97 
9327,대구대실초등학교,대구광역시 달성군 다사읍 대실역남로1길 31,35.853089340100006,128.467898772, 235 , 201 , 194 , 156 , 134 , 112 
9328,대구세천초등학교,대구광역시 달성군 다사읍 세천로 182-9,35.8743938,128.481471312, 251 , 248 , 209 , 130 , 161 , 96 
9329,대구세현초등학교,대구광역시 달성군 구지면 국가산단대로66길 10,35.6597834863,128.419806222, 55 , 69 , 54 , 36 , 25 , 29 
9330,대구서동초등학교,대구광역시 달성군 다사읍 서재로7길 55,35.87180479999999,128.488431361, 152 , 118 , 105 , 71 , 87 , 53 
9331,옥길산들초등학교,경기도 부천시 옥길로 31,37.4625401629,126.816456806, 388 , 356 , 320 , 235 , 196 , 202 
9332,옥길버들초등학교,경기도 부천시 양지로 234-5,37.4639016354,126.825405857, 296 , 262 , 202 , 187 , 142 , 144 
9333,대구용천초등학교,대구광역시 달서구 조암남로32길 55,35.819725423600005,128.512600438, 207 , 214 , 160 , 145 , 97 , 109 
9334,대구한솔초등학교,대구광역시 달서구 조암남로 172-13,35.81682070000001,128.515594, 223 , 216 , 206 , 133 , 181 , 140 
9335,신풍초등학교,경기도 수원시 영통구 도청로17번길 24,37.28587460000001,127.053194, 237 , 247 , 238 , 254 , 270 , 274 
9336,신풍초등학교,경기도 수원시 영통구 도청로17번길 24,37.28587460000001,127.053194, 7 , 9 , 5 , 6 , 9 , 7 
9337,신풍초등학교,경기도 수원시 영통구 도청로17번길 24,37.28587460000001,127.053194, 8 , 7 , 10 , 7 , 7 , 8 
9338,대구포산초등학교,대구광역시 달성군 현풍읍 테크노북로 80,35.69495300000001,128.4511001, 204 , 148 , 148 , 99 , 99 , 103 
9339,대구비슬초등학교,대구광역시 달성군 유가읍 테크노북로 144,35.69605766,128.458744351, 247 , 225 , 192 , 205 , 185 , 175 
9340,대구유가초등학교,대구광역시 달성군 유가읍 테크노대로5길 34,35.6922354374,128.46773770299998, 306 , 319 , 311 , 246 , 241 , 206 
9341,다솔초등학교,경기도 수원시 장안구 이목로 24-35,37.3086971249,126.987668434, 271 , 250 , 283 , 289 , 280 , 283 
9342,수원가온초등학교,경기도 수원시 권선구 금곡로73번길 36,37.2754900627,126.936420895, 251 , 252 , 236 , 196 , 176 , 161 
9343,수원금호초등학교,경기도 수원시 권선구 칠보로 142,37.264876572,126.953606438, 399 , 296 , 211 , 164 , 182 , 185 
9344,대구삼영초등학교,대구광역시 북구 내곡로 63,35.90168900000001,128.50968830600002, 110 , 78 , 70 , 42 , 40 , 28 
9345,대구사수초등학교,대구광역시 북구 내곡로 124,35.9001471721,128.515250297, 150 , 143 , 113 , 102 , 89 , 83 
9346,용죽초등학교,경기도 평택시 용죽2로 23,36.9949487,127.1239629, 321 , 188 , 182 , 155 , 146 , 98 
9347,현촌초등학교,경기도 평택시 현촌3길 10,37.0005632006,127.1319038, 215 , 204 , 200 , 199 , 185 , 161 
9348,감계초등학교,경상남도 창원시 의창구 북면 감계로140번길 51,35.3003783,128.588482339, 234 , 206 , 168 , 115 , 113 , 98 
9349,경북대학교사범대학부설초등학교,대구광역시 중구 달구벌대로 2150,35.8636304,128.5984035, 96 , 99 , 98 , 98 , 97 , 96 
9350,관동초등학교,경상남도 김해시 율하3로 110,35.1776460604,128.816961257, 284 , 298 , 253 , 229 , 248 , 258 
9351,대전선유초등학교,대전광역시 서구 관저남로 60,36.2949503941,127.340949061, 208 , 178 , 128 , 104 , 92 , 79 
9352,전주교육대학교군산부설초등학교,전라북도 군산시 팔마로 185,35.9741838,126.7219534, 73 , 73 , 74 , 71 , 71 , 75 
9353,기성초등학교길헌분교장,대전광역시 서구 당고개길 48,36.2417941,127.3161442, - , 4 , 3 , 5 , 2 , 3 
9354,김포호수초등학교,경기도 김포시 김포한강4로420번길 87,37.6499604059,126.6334464, 287 , 268 , 208 , 195 , 169 , 148 
9355,삼현초등학교,경기도 의정부시 송양로 87,37.751382205300004,127.1158086, 286 , 235 , 193 , 170 , 154 , 120 
9356,남명초등학교,부산광역시 강서구 명지오션시티11로 132,35.0838734245,128.910972022, 136 , 159 , 171 , 120 , 142 , 127 
9357,남명초등학교,부산광역시 강서구 명지오션시티11로 132,35.0838734245,128.910972022, 8 , 14 , 11 , 3 , 12 , 9 
9358,진해냉천초등학교,경상남도 창원시 진해구 냉천로 205,35.1527446,128.70967679999998, 203 , 215 , 162 , 133 , 95 , 95 
