,school_name,school_addr,latitude,longitude
310,서울거여초등학교,서울특별시 송파구 마천로25길 18,37.5047528,127.1410936
311,서울개롱초등학교,서울특별시 송파구 문정로 211,37.497367700000005,127.1398426
312,서울잠전초등학교,서울특별시 송파구 올림픽로12길 51,37.5071595,127.08420670000001
313,서울풍납초등학교,서울특별시 송파구 풍성로 43,37.53486029999999,127.1174625
314,서울토성초등학교,서울특별시 송파구 풍성로20길 44,37.5316475,127.1155695
315,서울풍성초등학교,서울특별시 송파구 강동대로2길 13,37.5261388,127.1137028
316,서울아주초등학교,서울특별시 송파구 올림픽로4길 59,37.5058275216,127.07576399999999
317,서울버들초등학교,서울특별시 송파구 석촌호수로 81,37.5103926,127.08906770000002
318,서울신천초등학교,서울특별시 송파구 올림픽로 215,37.513786200000006,127.0953838
319,서울선린초등학교,서울특별시 강동구 진황도로61길 29,37.529447,127.14604890000001
320,서울고명초등학교,서울특별시 강동구 고덕로46길 53,37.5530361,127.14681999999999
