학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명,
B000004268,광명초등학교,초등학교,1971-03-01,공립,본교,운영,경기도 광명시 광명동 135-1,경기도 광명시 광이로 21,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2019-09-10,37.4803592,126.8575998,2019-09-16,7001220,한국교원대학교,
B000004269,광명서초등학교,초등학교,1984-09-07,공립,본교,운영,경기도 광명시 광명동 219,경기도 광명시 너부대로 5,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2019-09-10,37.4784133,126.8470141,2019-09-16,7001220,한국교원대학교,
B000004270,광명남초등학교,초등학교,1975-03-05,공립,본교,운영,경기도 광명시 광명동 295-58,경기도 광명시 광명로 866-9,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2019-09-10,37.4755252,126.8539155,2019-09-16,7001220,한국교원대학교,
B000004271,광일초등학교,초등학교,1982-03-02,공립,본교,운영,경기도 광명시 광명동 365-38,경기도 광명시 목감로 34-6,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2019-09-10,37.4717487,126.8469604,2019-09-16,7001220,한국교원대학교,
B000004272,광문초등학교,초등학교,1991-09-01,공립,본교,운영,경기도 광명시 광명동 735,경기도 광명시 덕단이로 29,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2019-09-10,37.4667114,126.8513481,2019-09-16,7001220,한국교원대학교,
B000004273,서면초등학교,초등학교,1927-04-01,공립,본교,운영,경기도 광명시 소하동 904,경기도 광명시 오리로 402,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2019-09-10,37.4386146,126.8804122,2019-09-16,7001220,한국교원대학교,
B000004274,광명동초등학교,초등학교,1983-05-18,공립,본교,운영,경기도 광명시 철산동 78-4,경기도 광명시 연서일로 25,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2019-09-10,37.4835351,126.8631279,2019-09-16,7001220,한국교원대학교,
B000004275,광명북초등학교,초등학교,1986-03-10,공립,본교,운영,경기도 광명시 철산동 87,경기도 광명시 시청로138번길 8,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2019-09-10,37.4868401,126.8678224,2019-09-16,7001220,한국교원대학교,
B000004276,광명광성초등학교,초등학교,1987-11-16,공립,본교,운영,경기도 광명시 철산동 243,경기도 광명시 철산로 59,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2019-09-10,37.4785572,126.8730396,2019-09-16,7001220,한국교원대학교,
B000004277,광명광덕초등학교,초등학교,1960-03-05,공립,본교,운영,경기도 광명시 철산동 498,경기도 광명시 오리로 841,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2019-09-10,37.4735199,126.8670500,2019-09-16,7001220,한국교원대학교,
B000004278,철산초등학교,초등학교,1982-09-11,공립,본교,운영,경기도 광명시 철산동 555,경기도 광명시 하안로 392,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2019-09-10,37.4693658,126.8744675,2019-09-16,7001220,한국교원대학교,
B000004279,하안남초등학교,초등학교,1991-03-01,공립,본교,운영,경기도 광명시 하안동 111,경기도 광명시 금당로 71,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2019-09-10,37.4621514,126.8852418,2019-09-16,7001220,한국교원대학교,
B000004280,하일초등학교,초등학교,1992-07-10,공립,본교,운영,경기도 광명시 하안동 23,경기도 광명시 철망산로 68,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2019-09-10,37.4689498,126.8763888,2019-09-16,7001220,한국교원대학교,
B000004281,하안북초등학교,초등학교,1989-10-12,공립,본교,운영,경기도 광명시 하안동 684-1,경기도 광명시 가림로 18,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2019-09-10,37.4646719,126.8691493,2019-09-16,7001220,한국교원대학교,
B000004282,벌원초등학교,초등학교,2011-09-01,공립,본교,운영,경기도 광주시 탄벌동 527-23,경기도 광주시 회안대로 621-36,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.4092283,127.2368434,2019-09-16,7001220,한국교원대학교,
B000004283,경안초등학교,초등학교,1992-02-06,공립,본교,운영,경기도 광주시 경안동 152-101,경기도 광주시 경안로 163,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.4113692,127.2475193,2019-09-16,7001220,한국교원대학교,
B000004284,광남초등학교,초등학교,1955-04-06,공립,본교,운영,경기도 광주시 중대동 16-66,경기도 광주시 고불로46번길 15,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.3940070,127.2303999,2019-09-16,7001220,한국교원대학교,
B000004285,탄벌초등학교,초등학교,2003-04-01,공립,본교,운영,경기도 광주시 탄벌동 27-44,경기도 광주시 이배재로 20-12,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.4203620,127.2485144,2019-09-16,7001220,한국교원대학교,
B000004286,쌍령초등학교,초등학교,2001-10-04,공립,본교,운영,경기도 광주시 쌍령동 353-95,경기도 광주시 경충대로1422번길 71,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.3985337,127.2816156,2019-09-16,7001220,한국교원대학교,
B000004287,광주초등학교,초등학교,1918-11-15,공립,본교,운영,경기도 광주시 경안동 47-1,경기도 광주시 중앙로123번길 22,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.4104342,127.2553908,2019-09-16,7001220,한국교원대학교,
B000004288,태전초등학교,초등학교,2000-10-02,공립,본교,운영,경기도 광주시 태전동 241-1,경기도 광주시 태봉로 56,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.3890219,127.2268902,2019-09-16,7001220,한국교원대학교,
B000004289,도곡초등학교,초등학교,1950-04-01,공립,본교,운영,경기도 광주시 초월읍 쌍동리 182,경기도 광주시 초월읍 경충대로 1033-13,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.3704497,127.2993517,2019-09-16,7001220,한국교원대학교,
B000004290,광주도평초등학교,초등학교,2004-04-15,공립,본교,운영,경기도 광주시 초월읍 도평리 219-10,경기도 광주시 초월읍 현산로 89-16,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.3962753,127.2897079,2019-09-16,7001220,한국교원대학교,
B000004291,선동초등학교,초등학교,1967-03-14,공립,본교,운영,경기도 광주시 초월읍 선동리 274-33,경기도 광주시 초월읍 동막골길 5,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.3780309,127.3177516,2019-09-16,7001220,한국교원대학교,
B000004292,초월초등학교,초등학교,1931-07-08,공립,본교,운영,경기도 광주시 초월읍 신월리 452-1,경기도 광주시 초월읍 산수로 523,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.4076907,127.3077566,2019-09-16,7001220,한국교원대학교,
B000004293,만선초등학교,초등학교,1948-05-10,공립,본교,운영,경기도 광주시 곤지암읍 만선리 8-4,경기도 광주시 곤지암읍 상탑길 9,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.3666010,127.4107005,2019-09-16,7001220,한국교원대학교,
B000004294,곤지암초등학교,초등학교,1922-09-16,공립,본교,운영,경기도 광주시 곤지암읍 곤지암리 453-2,경기도 광주시 곤지암읍 곤지암로 70-13,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.3493051,127.3377166,2019-09-16,7001220,한국교원대학교,
B000004295,삼리초등학교,초등학교,2002-09-01,공립,본교,운영,경기도 광주시 곤지암읍 삼리 133,경기도 광주시 곤지암읍 평촌길 30-28,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.3579133,127.3241917,2019-09-16,7001220,한국교원대학교,
B000004296,오포초등학교,초등학교,1935-10-24,공립,본교,운영,경기도 광주시 오포읍 추자리 500,경기도 광주시 오포읍 추자길 28-7,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.3610347,127.2155850,2019-09-16,7001220,한국교원대학교,
B000004297,광주광명초등학교,초등학교,1961-04-03,공립,본교,운영,경기도 광주시 오포읍 신현리 365,경기도 광주시 오포읍 문형산길 7,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.3595224,127.1609282,2019-09-16,7001220,한국교원대학교,
B000004298,양벌초등학교,초등학교,2004-04-04,공립,본교,운영,경기도 광주시 오포읍 양벌리 290-21,경기도 광주시 오포읍 양벌로 195-15,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.3791566,127.2562360,2019-09-16,7001220,한국교원대학교,
B000004299,광주매곡초등학교,초등학교,1938-07-10,공립,본교,운영,경기도 광주시 오포읍 양벌리 557-1,경기도 광주시 오포읍 양벌로 303-5,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.3723244,127.2487753,2019-09-16,7001220,한국교원대학교,
B000004300,광지원초등학교,초등학교,1945-03-31,공립,본교,운영,경기도 광주시 남한산성면 광지원리 209-1,경기도 광주시 남한산성면 회안대로 1386,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.4640786,127.2513820,2019-09-16,7001220,한국교원대학교,
B000004301,남한산초등학교,초등학교,1912-05-01,공립,본교,운영,경기도 광주시 남한산성면 산성리 373,경기도 광주시 남한산성면 남한산성로 770,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.4787520,127.1857746,2019-09-16,7001220,한국교원대학교,
B000004302,번천초등학교,초등학교,1967-03-24,공립,본교,운영,경기도 광주시 남한산성면 상번천리 537,경기도 광주시 남한산성면 해공로 82,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.4451093,127.2664776,2019-09-16,7001220,한국교원대학교,
B000004303,도수초등학교,초등학교,1934-12-05,공립,본교,운영,경기도 광주시 퇴촌면 도수리 605-1,경기도 광주시 퇴촌면 도수길 11,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.4720374,127.3177110,2019-09-16,7001220,한국교원대학교,
B000004304,분원초등학교,초등학교,1921-12-01,공립,본교,운영,경기도 광주시 남종면 분원리 116,경기도 광주시 남종면 산수로 1642-1,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.4963076,127.3026114,2019-09-16,7001220,한국교원대학교,
B000004305,도궁초등학교,초등학교,1970-11-30,공립,본교,운영,경기도 광주시 도척면 도웅리 125,경기도 광주시 도척면 도척윗로 270,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.3346758,127.3124406,2019-09-16,7001220,한국교원대학교,
B000004306,도척초등학교,초등학교,1931-07-10,공립,본교,운영,경기도 광주시 도척면 노곡리 223,경기도 광주시 도척면 노곡로 33,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.3034849,127.3317081,2019-09-16,7001220,한국교원대학교,
B000004307,나룰초등학교,초등학교,2010-03-01,공립,본교,운영,경기도 하남시 덕풍동 803,경기도 하남시 덕풍북로 260,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.5483435,127.2085914,2019-09-16,7001220,한국교원대학교,
B000004308,신장초등학교,초등학교,1983-09-01,공립,본교,운영,경기도 하남시 신장동 422-10,경기도 하남시 신평로 100,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.5423575,127.2079757,2019-09-16,7001220,한국교원대학교,
B000004309,고골초등학교,초등학교,1949-09-20,공립,본교,운영,경기도 하남시 하사창동 263-1,경기도 하남시 대성로 90,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.5184185,127.1976268,2019-09-16,7001220,한국교원대학교,
B000004310,창우초등학교,초등학교,1995-03-06,공립,본교,운영,경기도 하남시 창우동 518-2,경기도 하남시 대청로 99,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.5406426,127.2237251,2019-09-16,7001220,한국교원대학교,
B000004311,하남초등학교,초등학교,1995-03-06,공립,본교,운영,경기도 하남시 창우동 520-6,경기도 하남시 천현로 109,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.5373676,127.2221297,2019-09-16,7001220,한국교원대학교,
B000004312,서부초등학교,초등학교,1936-03-20,공립,본교,운영,경기도 하남시 감일동 14-8,경기도 하남시 서하남로 161,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.5155193,127.1622554,2019-09-16,7001220,한국교원대학교,
B000004313,산곡초등학교,초등학교,1934-04-01,공립,본교,운영,경기도 하남시 하산곡동 431-6,경기도 하남시 하남대로302번길 45,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2019-09-10,37.5039868,127.2343813,2019-09-16,7001220,한국교원대학교,
