,school_name,1_stu_num,2_stu_num,3_stu_num,4_stu_num,5_stu_num,6_stu_num
1888,곡선초등학교, 128 , 116 , 115 , 92 , 106 , 86 
1889,곡반초등학교, 116 , 125 , 115 , 106 , 103 , 121 
1890,수원가온초등학교, 251 , 252 , 236 , 196 , 176 , 161 
1891,구운초등학교, 98 , 92 , 59 , 91 , 85 , 81 
1892,권선초등학교, 81 , 80 , 93 , 89 , 112 , 115 
1893,남수원초등학교, 93 , 109 , 98 , 105 , 101 , 127 
1894,남창초등학교, 20 , 19 , 27 , 19 , 33 , 11 
1895,당수초등학교, 115 , 105 , 100 , 103 , 111 , 137 
1896,대선초등학교, 265 , 225 , 206 , 178 , 191 , 187 
1897,대평초등학교, 91 , 116 , 116 , 119 , 145 , 127 
1898,동수원초등학교, 122 , 111 , 127 , 114 , 124 , 138 
1899,수원금호초등학교, 399 , 296 , 211 , 164 , 182 , 185 
1900,수원동신초등학교, 105 , 133 , 125 , 117 , 146 , 154 
1901,광교호수초등학교, 101 , 33 , 31 , 31 , 28 , 33 
1902,매산초등학교, 37 , 48 , 47 , 36 , 43 , 49 
1903,매원초등학교, 327 , 259 , 224 , 203 , 175 , 144 
1904,매탄초등학교, 271 , 269 , 289 , 263 , 258 , 251 
1905,매현초등학교, 76 , 91 , 87 , 79 , 82 , 96 
1906,명당초등학교, 65 , 73 , 83 , 92 , 79 , 96 
1907,명인초등학교, 137 , 154 , 135 , 162 , 151 , 138 
1908,산남초등학교, 89 , 97 , 86 , 104 , 109 , 109 
1909,산의초등학교, 275 , 306 , 337 , 298 , 287 , 318 
1910,서평초등학교, 47 , 34 , 38 , 25 , 32 , 25 
1911,상률초등학교, 126 , 133 , 115 , 106 , 129 , 124 
1912,상촌초등학교, 120 , 97 , 117 , 127 , 118 , 142 
1913,서호초등학교, 44 , 56 , 39 , 43 , 37 , 37 
1914,세곡초등학교, 52 , 58 , 61 , 49 , 63 , 55 
1915,세류초등학교, 163 , 139 , 137 , 125 , 127 , 133 
1916,송림초등학교, 51 , 55 , 45 , 51 , 79 , 63 
1917,송원초등학교, 106 , 111 , 133 , 114 , 124 , 128 
1918,송정초등학교, 107 , 105 , 88 , 90 , 85 , 107 
1919,송죽초등학교, 80 , 75 , 86 , 71 , 89 , 100 
1920,수성초등학교, 78 , 75 , 71 , 91 , 75 , 96 
1921,수원금곡초등학교, 50 , 50 , 42 , 59 , 40 , 75 
1922,수원매화초등학교, 77 , 84 , 68 , 70 , 85 , 74 
1923,수원선일초등학교, 142 , 117 , 116 , 106 , 113 , 126 
1924,수원신곡초등학교, 166 , 157 , 148 , 185 , 174 , 182 
1925,수원초등학교, 51 , 57 , 61 , 63 , 50 , 69 
1926,수일초등학교, 46 , 46 , 48 , 68 , 44 , 54 
1927,숙지초등학교, 58 , 47 , 67 , 42 , 52 , 66 
1928,신성초등학교, 66 , 73 , 56 , 78 , 70 , 71 
1929,신영초등학교, 120 , 93 , 115 , 102 , 91 , 117 
1930,신풍초등학교, 237 , 247 , 238 , 254 , 270 , 274 
1931,안룡초등학교, 77 , 59 , 61 , 51 , 70 , 61 
1932,연무초등학교, 60 , 46 , 50 , 43 , 72 , 50 
1933,영덕초등학교, 131 , 146 , 134 , 164 , 184 , 190 
1934,영동초등학교, 175 , 206 , 224 , 176 , 220 , 229 
1935,영일초등학교, 102 , 95 , 110 , 119 , 126 , 125 
1936,영통초등학교, 101 , 83 , 103 , 99 , 100 , 114 
1937,영화초등학교, 124 , 96 , 109 , 116 , 108 , 99 
1938,오목초등학교, 103 , 88 , 82 , 75 , 92 , 80 
1939,오현초등학교, 131 , 103 , 112 , 119 , 112 , 140 
1940,우만초등학교, 60 , 52 , 49 , 52 , 44 , 67 
1941,원일초등학교, 98 , 106 , 107 , 105 , 110 , 111 
1942,원천초등학교, 111 , 109 , 100 , 96 , 136 , 135 
1943,율전초등학교, 68 , 96 , 89 , 79 , 79 , 111 
1944,율현초등학교, 110 , 102 , 122 , 118 , 140 , 149 
1945,인계초등학교, 82 , 73 , 79 , 76 , 84 , 93 
1946,일월초등학교, 94 , 93 , 117 , 99 , 130 , 117 
1947,입북초등학교, 132 , 115 , 108 , 79 , 96 , 89 
1948,잠원초등학교, 199 , 186 , 218 , 205 , 276 , 252 
1949,정자초등학교, 112 , 161 , 145 , 127 , 136 , 151 
1950,망포초등학교, 320 , 188 , 152 , 131 , 115 , 115 
1951,정천초등학교, 176 , 179 , 145 , 173 , 166 , 159 
1952,조원초등학교, 68 , 68 , 93 , 71 , 96 , 94 
1953,지동초등학교, 77 , 66 , 70 , 77 , 90 , 78 
1954,창용초등학교, 82 , 67 , 72 , 52 , 69 , 85 
1955,천일초등학교, 104 , 96 , 93 , 99 , 123 , 124 
1956,천천초등학교, 157 , 175 , 166 , 151 , 186 , 228 
1957,청명초등학교, 102 , 99 , 89 , 89 , 103 , 112 
1958,칠보초등학교, 132 , 84 , 94 , 99 , 92 , 118 
1959,탑동초등학교, 115 , 131 , 126 , 129 , 139 , 139 
1960,태장초등학교, 120 , 154 , 134 , 132 , 162 , 156 
1961,파장초등학교, 66 , 77 , 62 , 65 , 77 , 95 
1962,팔달초등학교, 141 , 130 , 143 , 146 , 110 , 165 
1963,한일초등학교, 73 , 72 , 97 , 72 , 94 , 85 
1964,호매실초등학교, 79 , 91 , 75 , 88 , 77 , 108 
1965,황곡초등학교, 162 , 143 , 141 , 145 , 143 , 174 
1966,화서초등학교, 83 , 74 , 55 , 79 , 84 , 86 
1967,화양초등학교, 132 , 108 , 105 , 95 , 119 , 106 
1968,화홍초등학교, 166 , 143 , 145 , 159 , 155 , 168 
1969,효동초등학교, 63 , 34 , 57 , 78 , 65 , 111 
1970,효성초등학교, 77 , 77 , 87 , 81 , 97 , 108 
1971,효원초등학교, 56 , 54 , 54 , 48 , 55 , 75 
1972,효정초등학교, 57 , 61 , 54 , 47 , 43 , 86 
1973,효천초등학교, 96 , 105 , 101 , 119 , 143 , 148 
1974,효탑초등학교, 76 , 81 , 68 , 67 , 76 , 75 
1975,소화초등학교, 84 , 83 , 84 , 85 , 83 , 82 
1976,중앙기독초등학교, 140 , 140 , 141 , 141 , 140 , 142 
1977,매여울초등학교, 138 , 111 , 122 , 88 , 109 , 126 
1978,다솔초등학교, 271 , 250 , 283 , 289 , 280 , 283 
1979,금빛초등학교, 55 , 68 , 73 , 87 , 87 , 103 
1980,위례한빛초등학교, 223 , 213 , 210 , 165 , 162 , 158 
1981,위례푸른초등학교, 175 , 180 , 196 , 145 , 125 , 133 
1982,위례고운초등학교, 36 , 38 , 39 , 24 , 43 , 34 
1983,검단초등학교, 99 , 98 , 85 , 89 , 91 , 93 
1984,운중초등학교, 125 , 121 , 134 , 131 , 131 , 117 
1985,구미초등학교, 89 , 103 , 85 , 106 , 94 , 106 
1986,단남초등학교, 52 , 50 , 37 , 45 , 50 , 40 
1987,금상초등학교, 37 , 57 , 32 , 53 , 82 , 67 
1988,낙생초등학교, 209 , 204 , 200 , 217 , 212 , 169 
1989,서당초등학교, 124 , 131 , 144 , 128 , 137 , 113 
1990,내정초등학교, 193 , 192 , 170 , 199 , 181 , 227 
1991,단대초등학교, 194 , 184 , 163 , 163 , 173 , 175 
1992,당촌초등학교, 122 , 133 , 162 , 148 , 164 , 207 
1993,대원초등학교, 65 , 73 , 72 , 80 , 71 , 81 
1994,대일초등학교, 67 , 55 , 68 , 69 , 61 , 78 
1995,대하초등학교, 164 , 108 , 133 , 96 , 131 , 122 
1996,성남여수초등학교, 162 , 140 , 135 , 127 , 118 , 106 
1997,돌마초등학교, 81 , 73 , 94 , 80 , 84 , 79 
1998,백현초등학교, 18 , 15 , 17 , 31 , 22 , 32 
1999,복정초등학교, 65 , 67 , 54 , 54 , 52 , 47 
2000,분당초등학교, 162 , 141 , 164 , 185 , 176 , 213 
2001,불곡초등학교, 93 , 99 , 101 , 104 , 94 , 101 
2002,불정초등학교, 129 , 128 , 124 , 148 , 155 , 146 
2003,상원초등학교, 87 , 81 , 104 , 80 , 92 , 120 
2004,상탑초등학교, 74 , 84 , 94 , 72 , 74 , 90 
2005,서현초등학교, 175 , 175 , 186 , 212 , 215 , 233 
2006,성남초등학교, 156 , 141 , 159 , 138 , 152 , 172 
2007,성남동초등학교, 75 , 104 , 85 , 104 , 89 , 107 
2008,성남매송초등학교, 123 , 128 , 135 , 135 , 150 , 135 
2009,성남미금초등학교, 153 , 140 , 122 , 147 , 123 , 155 
2010,성남북초등학교, 40 , 46 , 53 , 61 , 77 , 75 
2011,성남서초등학교, 37 , 35 , 39 , 30 , 34 , 47 
2012,성남신기초등학교, 97 , 100 , 101 , 104 , 106 , 105 
2013,성남신흥초등학교, 18 , 17 , 19 , 21 , 27 , 38 
2014,성남은행초등학교, 97 , 119 , 139 , 107 , 107 , 131 
2015,성남장안초등학교, 117 , 131 , 118 , 100 , 114 , 126 
2016,성남제일초등학교, 66 , 41 , 65 , 61 , 51 , 75 
2017,성남수정초등학교, 95 , 85 , 85 , 86 , 78 , 102 
2018,성남중앙초등학교, 94 , 89 , 100 , 101 , 104 , 106 
2019,성수초등학교, 103 , 85 , 95 , 81 , 92 , 107 
2020,수내초등학교, 155 , 175 , 204 , 231 , 257 , 296 
2021,수진초등학교, 140 , 130 , 133 , 120 , 128 , 152 
2022,안말초등학교, 103 , 102 , 104 , 80 , 110 , 110 
2023,야탑초등학교, 153 , 118 , 127 , 103 , 102 , 107 
2024,양영초등학교, 37 , 39 , 29 , 51 , 41 , 53 
2025,오리초등학교, 20 , 25 , 28 , 17 , 20 , 14 
2026,왕남초등학교, 11 , 9 , 15 , 5 , 7 , 5 
2027,이매초등학교, 118 , 142 , 125 , 148 , 153 , 151 
2028,중부초등학교, 100 , 106 , 117 , 87 , 112 , 130 
2029,중원초등학교, 120 , 133 , 109 , 100 , 88 , 115 
2030,중탑초등학교, 111 , 90 , 114 , 95 , 104 , 115 
2031,초림초등학교, 177 , 159 , 172 , 165 , 199 , 189 
2032,청솔초등학교, 32 , 29 , 31 , 29 , 56 , 41 
2033,탄천초등학교, 66 , 82 , 93 , 78 , 80 , 101 
2034,태평초등학교, 40 , 54 , 58 , 53 , 66 , 67 
2035,하원초등학교, 61 , 69 , 76 , 69 , 86 , 79 
2036,하탑초등학교, 102 , 122 , 120 , 105 , 122 , 133 
2037,한솔초등학교, 29 , 24 , 29 , 17 , 20 , 28 
2038,희망대초등학교, 54 , 51 , 76 , 64 , 63 , 77 
2039,상대원초등학교, 32 , 44 , 46 , 34 , 48 , 38 
2040,늘푸른초등학교, 199 , 222 , 181 , 194 , 211 , 251 
2041,성남정자초등학교, 186 , 113 , 139 , 132 , 150 , 147 
2042,성남양지초등학교, 59 , 70 , 67 , 63 , 70 , 68 
2043,도촌초등학교, 165 , 173 , 169 , 158 , 175 , 215 
2044,산운초등학교, 126 , 121 , 107 , 106 , 101 , 93 
2045,성남송현초등학교, 212 , 218 , 245 , 208 , 193 , 196 
2046,보평초등학교, 190 , 229 , 214 , 189 , 205 , 240 
2047,신백현초등학교, 116 , 108 , 108 , 115 , 110 , 110 
2048,판교초등학교, 196 , 181 , 185 , 157 , 173 , 184 
2049,위례중앙초등학교, 105 , 100 , 74 , 77 , 68 , 78 
2050,성남화랑초등학교, 252 , 188 , 136 , 99 , 103 , 90 
2051,계남초등학교, 178 , 155 , 165 , 156 , 159 , 193 
2052,고강초등학교, 104 , 113 , 107 , 98 , 111 , 106 
2053,까치울초등학교, 39 , 35 , 46 , 48 , 48 , 58 
2054,옥길버들초등학교, 296 , 262 , 202 , 187 , 142 , 144 
2055,옥길산들초등학교, 388 , 356 , 320 , 235 , 196 , 202 
2056,도당초등학교, 195 , 186 , 164 , 165 , 160 , 219 
2057,도원초등학교, 84 , 69 , 65 , 57 , 55 , 69 
2058,동곡초등학교, 111 , 109 , 119 , 115 , 116 , 130 
2059,범박초등학교, 98 , 93 , 112 , 111 , 114 , 117 
2060,복사초등학교, 25 , 20 , 24 , 31 , 22 , 27 
2061,부광초등학교, 65 , 46 , 44 , 43 , 59 , 49 
2062,부명초등학교, 59 , 51 , 69 , 64 , 66 , 70 
2063,부원초등학교, 83 , 65 , 47 , 53 , 58 , 53 
2064,부인초등학교, 102 , 94 , 81 , 75 , 82 , 89 
2065,부일초등학교, 44 , 58 , 46 , 38 , 58 , 40 
2066,부천초등학교, 91 , 73 , 76 , 77 , 60 , 66 
2067,부천남초등학교, 115 , 134 , 128 , 135 , 184 , 168 
2068,부천대명초등학교, 101 , 126 , 117 , 137 , 124 , 165 
2069,부천덕산초등학교, 158 , 144 , 121 , 129 , 106 , 126 
2070,부천동초등학교, 105 , 97 , 89 , 94 , 90 , 115 
2071,부천부곡초등학교, 71 , 79 , 58 , 78 , 82 , 92 
2072,부천부안초등학교, 89 , 94 , 94 , 106 , 103 , 124 
2073,부천부흥초등학교, 133 , 125 , 122 , 113 , 134 , 126 
2074,부천북초등학교, 163 , 152 , 147 , 146 , 167 , 171 
2075,부천삼정초등학교, 60 , 47 , 52 , 58 , 51 , 56 
2076,부천서초등학교, 143 , 134 , 151 , 143 , 119 , 153 
2077,부천수주초등학교, 77 , 79 , 75 , 81 , 76 , 94 
2078,부천신흥초등학교, 78 , 67 , 66 , 73 , 58 , 82 
2079,부천여월초등학교, 97 , 106 , 101 , 97 , 94 , 109 
2080,부천역곡초등학교, 131 , 121 , 107 , 123 , 118 , 106 
2081,부천중앙초등학교, 116 , 117 , 131 , 112 , 104 , 124 
2082,부천중원초등학교, 43 , 40 , 33 , 27 , 30 , 55 
2083,상도초등학교, 63 , 70 , 83 , 77 , 83 , 94 
2084,상동초등학교, 157 , 149 , 166 , 154 , 162 , 200 
2085,상원초등학교, 92 , 97 , 114 , 95 , 92 , 113 
2086,상인초등학교, 192 , 201 , 218 , 194 , 255 , 203 
2087,상일초등학교, 223 , 196 , 196 , 177 , 199 , 198 
2088,상지초등학교, 70 , 67 , 78 , 70 , 76 , 85 
2089,옥산초등학교, 11 , 8 , 7 , 7 , 11 , 13 
2090,석천초등학교, 155 , 170 , 167 , 169 , 166 , 195 
2091,부천덕산초등학교대장분교장, - , - , 1 , - , 1 , - 
2092,성주초등학교, 112 , 134 , 125 , 103 , 109 , 129 
2093,소사초등학교, 122 , 98 , 153 , 105 , 130 , 117 
2094,소일초등학교, 54 , 67 , 53 , 65 , 67 , 58 
2095,송내초등학교, 50 , 33 , 44 , 44 , 38 , 63 
2096,신도초등학교, 114 , 123 , 136 , 133 , 125 , 153 
2097,심곡초등학교, 120 , 100 , 90 , 90 , 115 , 113 
2098,심원초등학교, 131 , 133 , 111 , 129 , 108 , 126 
2099,약대초등학교, 54 , 62 , 52 , 56 , 80 , 71 
2100,오정초등학교, 111 , 127 , 106 , 106 , 105 , 140 
2101,원미초등학교, 109 , 116 , 117 , 114 , 99 , 119 
2102,원종초등학교, 127 , 122 , 134 , 130 , 115 , 143 
2103,중흥초등학교, 162 , 157 , 150 , 129 , 164 , 150 
2104,창영초등학교, 132 , 156 , 135 , 171 , 160 , 162 
2105,부천일신초등학교, 173 , 176 , 193 , 176 , 196 , 186 
2106,솔안초등학교, 52 , 64 , 53 , 44 , 46 , 48 
2107,고리울초등학교, 81 , 92 , 95 , 90 , 94 , 117 
2108,부천송일초등학교, 120 , 100 , 113 , 110 , 124 , 118 
2109,상미초등학교, 35 , 53 , 38 , 43 , 44 , 46 
2110,부천양지초등학교, 92 , 88 , 99 , 70 , 93 , 102 
2111,소안초등학교, 87 , 74 , 85 , 69 , 74 , 93 
2112,동산초등학교, 81 , 69 , 59 , 52 , 67 , 64 
2113,부천원일초등학교, 79 , 73 , 77 , 69 , 83 , 81 
2114,성곡초등학교, 96 , 87 , 91 , 80 , 88 , 103 
2115,중동초등학교, 160 , 155 , 143 , 139 , 140 , 148 
2116,과천초등학교, 91 , 78 , 107 , 91 , 87 , 99 
2117,관문초등학교, 63 , 43 , 48 , 58 , 90 , 71 
2118,관양초등학교, 128 , 119 , 134 , 112 , 123 , 140 
2119,귀인초등학교, 218 , 269 , 278 , 293 , 318 , 324 
2120,달안초등학교, 47 , 39 , 50 , 40 , 49 , 45 
2121,덕천초등학교, 175 , 170 , 149 , 98 , 126 , 109 
2122,동안초등학교, 78 , 102 , 87 , 83 , 96 , 119 
2123,만안초등학교, 98 , 108 , 123 , 104 , 119 , 114 
2124,명학초등학교, 62 , 62 , 63 , 69 , 65 , 101 
2125,문원초등학교, 195 , 191 , 210 , 221 , 209 , 198 
2126,민백초등학교, 103 , 119 , 120 , 128 , 143 , 150 
2127,박달초등학교, 186 , 165 , 189 , 138 , 161 , 170 
2128,벌말초등학교, 177 , 176 , 174 , 152 , 161 , 182 
2129,범계초등학교, 108 , 121 , 137 , 141 , 162 , 169 
2130,부림초등학교, 170 , 155 , 158 , 132 , 134 , 146 
2131,비산초등학교, 85 , 106 , 93 , 103 , 130 , 126 
2132,삼봉초등학교, 126 , 106 , 112 , 109 , 138 , 138 
2133,삼성초등학교, 199 , 183 , 173 , 176 , 198 , 175 
2134,석수초등학교, 115 , 125 , 115 , 125 , 130 , 146 
2135,신안초등학교, 89 , 120 , 117 , 117 , 102 , 112 
2136,안양초등학교, 168 , 139 , 143 , 156 , 181 , 172 
2137,안양관악초등학교, 65 , 56 , 49 , 53 , 56 , 68 
2138,나눔초등학교, 61 , 59 , 53 , 66 , 75 , 71 
2139,안양남초등학교, 77 , 103 , 96 , 99 , 104 , 140 
2140,안양덕현초등학교, 59 , 41 , 46 , 42 , 43 , 46 
2141,안양동초등학교, 74 , 76 , 86 , 91 , 83 , 84 
2142,안양부안초등학교, 109 , 149 , 104 , 117 , 130 , 138 
2143,안양부흥초등학교, 163 , 170 , 188 , 180 , 200 , 202 
2144,안양서초등학교, 116 , 93 , 121 , 100 , 117 , 123 
2145,안양신기초등학교, 100 , 125 , 96 , 105 , 110 , 118 
2146,안양양지초등학교, 72 , 72 , 55 , 54 , 55 , 55 
2147,안양중앙초등학교, 102 , 100 , 84 , 89 , 109 , 95 
2148,안양호암초등학교, 36 , 25 , 31 , 43 , 25 , 41 
2149,안일초등학교, 104 , 104 , 114 , 96 , 102 , 107 
2150,연현초등학교, 125 , 91 , 105 , 97 , 110 , 120 
2151,인덕원초등학교, 60 , 56 , 41 , 42 , 58 , 66 
2152,청계초등학교, 117 , 113 , 84 , 99 , 123 , 140 
2153,평촌초등학교, 178 , 181 , 215 , 194 , 202 , 265 
2154,호계초등학교, 121 , 81 , 95 , 92 , 99 , 118 
2155,호성초등학교, 192 , 164 , 193 , 192 , 183 , 191 
2156,호원초등학교, 67 , 69 , 46 , 51 , 45 , 61 
2157,희성초등학교, 51 , 63 , 70 , 55 , 68 , 81 
2158,샘모루초등학교, 164 , 163 , 152 , 140 , 143 , 105 
2159,화창초등학교, 64 , 110 , 82 , 63 , 82 , 94 
2160,해오름초등학교, 110 , 165 , 173 , 131 , 121 , 104 
2161,각골초등학교, 73 , 84 , 80 , 76 , 79 , 94 
2162,안산청석초등학교, 82 , 88 , 86 , 78 , 98 , 106 
2163,안산해양초등학교, 77 , 80 , 76 , 87 , 94 , 107 
2164,경수초등학교, 24 , 45 , 43 , 37 , 41 , 57 
2165,안산창촌초등학교, 85 , 64 , 81 , 69 , 88 , 54 
2166,팔곡초등학교, 26 , 33 , 28 , 25 , 32 , 38 
2167,경일초등학교, 95 , 82 , 91 , 93 , 85 , 108 
2168,고잔초등학교, 92 , 115 , 132 , 93 , 130 , 135 
2169,관산초등학교, 135 , 131 , 134 , 131 , 128 , 131 
2170,능길초등학교, 18 , 9 , 11 , 11 , 14 , 19 
2171,대남초등학교, 13 , 11 , 15 , 18 , 18 , 12 
2172,대동초등학교, 9 , 7 , 5 , - , 6 , 14 
2173,대부초등학교, 12 , 11 , 15 , 20 , 14 , 10 
2174,덕성초등학교, 65 , 71 , 82 , 70 , 81 , 93 
2175,매화초등학교, 91 , 101 , 111 , 109 , 105 , 122 
2176,반월초등학교, 59 , 58 , 68 , 49 , 60 , 58 
2177,별망초등학교, 77 , 71 , 70 , 71 , 89 , 96 
2178,본오초등학교, 132 , 139 , 127 , 138 , 154 , 168 
2179,본원초등학교, 177 , 201 , 179 , 201 , 178 , 240 
2180,삼일초등학교, 122 , 128 , 128 , 127 , 154 , 158 
2181,상록초등학교, 153 , 173 , 164 , 167 , 140 , 212 
2182,석호초등학교, 126 , 149 , 167 , 157 , 151 , 140 
2183,선부초등학교, 155 , 156 , 140 , 147 , 168 , 161 
2184,선일초등학교, 67 , 72 , 69 , 73 , 72 , 79 
2185,성안초등학교, 119 , 98 , 122 , 102 , 131 , 132 
2186,성포초등학교, 87 , 108 , 90 , 90 , 85 , 107 
2187,대남초등학교풍도분교장, - , - , - , - , 1 , - 
2188,송호초등학교, 134 , 131 , 137 , 136 , 160 , 166 
2189,슬기초등학교, 93 , 108 , 97 , 118 , 105 , 110 
2190,시곡초등학교, 119 , 130 , 134 , 121 , 127 , 135 
2191,시랑초등학교, 80 , 68 , 71 , 62 , 67 , 81 
2192,안산초등학교, 77 , 81 , 82 , 69 , 89 , 81 
2193,덕인초등학교, 107 , 103 , 72 , 82 , 106 , 100 
2194,안산광덕초등학교, 79 , 87 , 93 , 87 , 88 , 113 
2195,안산부곡초등학교, 164 , 147 , 152 , 123 , 157 , 145 
2196,안산서초등학교, 107 , 115 , 125 , 114 , 108 , 121 
2197,안산석수초등학교, 161 , 144 , 133 , 112 , 109 , 131 
2198,안산양지초등학교, 181 , 206 , 193 , 185 , 173 , 211 
2199,안산원곡초등학교, 65 , 61 , 107 , 94 , 82 , 131 
2200,안산중앙초등학교, 128 , 96 , 83 , 108 , 118 , 112 
2201,안산화정초등학교, 209 , 202 , 190 , 194 , 192 , 216 
2202,와동초등학교, 123 , 128 , 113 , 122 , 136 , 142 
2203,원일초등학교, 44 , 33 , 50 , 62 , 57 , 62 
2204,이호초등학교, 162 , 133 , 133 , 151 , 146 , 171 
2205,정재초등학교, 61 , 65 , 51 , 48 , 56 , 58 
2206,정지초등학교, 57 , 58 , 71 , 58 , 59 , 99 
2207,초당초등학교, 219 , 219 , 248 , 206 , 212 , 221 
2208,초지초등학교, 148 , 137 , 135 , 121 , 149 , 172 
2209,호동초등학교, 239 , 250 , 234 , 247 , 236 , 266 
2210,화랑초등학교, 132 , 149 , 153 , 149 , 167 , 146 
2211,학현초등학교, 53 , 65 , 76 , 59 , 70 , 85 
2212,안산진흥초등학교, 68 , 70 , 79 , 62 , 87 , 74 
2213,안산호원초등학교, 192 , 153 , 192 , 148 , 171 , 208 
2214,신길초등학교, 127 , 110 , 117 , 112 , 125 , 136 
2215,안산대월초등학교, 111 , 117 , 129 , 132 , 157 , 158 
2216,성서초등학교, 148 , 160 , 148 , 132 , 118 , 137 
2217,용인신봉초등학교, 158 , 179 , 169 , 154 , 166 , 153 
2218,용인한빛초등학교, 157 , 136 , 161 , 127 , 129 , 139 
2219,서농초등학교, 302 , 239 , 266 , 201 , 228 , 156 
2220,새빛초등학교, 184 , 202 , 200 , 201 , 210 , 207 
2221,함박초등학교, 296 , 207 , 199 , 158 , 139 , 139 
2222,갈곡초등학교, 120 , 122 , 141 , 108 , 157 , 173 
2223,고기초등학교, 36 , 29 , 35 , 30 , 34 , 29 
2224,고림초등학교, 149 , 162 , 176 , 169 , 168 , 169 
2225,관곡초등학교, 30 , 29 , 30 , 20 , 35 , 33 
2226,교동초등학교, 172 , 102 , 129 , 106 , 108 , 130 
2227,구갈초등학교, 79 , 87 , 87 , 73 , 83 , 75 
2228,샘말초등학교, 225 , 197 , 166 , 144 , 129 , 189 
2229,매봉초등학교, 70 , 51 , 56 , 52 , 52 , 49 
2230,구성초등학교, 124 , 101 , 110 , 109 , 110 , 121 
2231,기흥초등학교, 69 , 59 , 84 , 64 , 63 , 60 
2232,두창초등학교, 7 , 14 , 19 , 15 , 21 , 20 
2233,나곡초등학교, 127 , 141 , 159 , 137 , 188 , 177 
2234,나산초등학교, 187 , 185 , 208 , 187 , 217 , 205 
2235,남곡초등학교, 334 , 238 , 215 , 186 , 203 , 153 
2236,남사초등학교, 20 , 22 , 7 , 14 , 8 , 15 
2237,남촌초등학교, 7 , 7 , 5 , 6 , 9 , 7 
2238,능원초등학교, 197 , 171 , 138 , 115 , 137 , 108 
2239,용인대일초등학교, 73 , 74 , 79 , 69 , 93 , 111 
2240,대지초등학교, 99 , 83 , 95 , 83 , 89 , 98 
2241,대청초등학교, 113 , 111 , 110 , 125 , 122 , 118 
2242,대현초등학교, 69 , 48 , 64 , 59 , 57 , 56 
2243,독정초등학교, 218 , 186 , 221 , 193 , 195 , 214 
2244,동천초등학교, 151 , 132 , 112 , 108 , 96 , 95 
2245,동막초등학교, 144 , 147 , 173 , 157 , 192 , 222 
2246,동백초등학교, 229 , 257 , 238 , 248 , 287 , 289 
2247,용인한얼초등학교, 282 , 160 , 125 , 106 , 95 , 59 
2248,둔전제일초등학교, 114 , 116 , 100 , 108 , 126 , 143 
2249,마북초등학교, 117 , 111 , 129 , 123 , 110 , 134 
2250,마성초등학교, 32 , 32 , 33 , 36 , 33 , 39 
2251,백암초등학교수정분교장, 2 , 1 , 2 , 3 , - , 1 
2252,모현초등학교, 50 , 56 , 54 , 59 , 57 , 54 
2253,백봉초등학교, 1 , 5 , 5 , 4 , 6 , 9 
2254,백암초등학교, 17 , 26 , 21 , 33 , 24 , 29 
2255,보라초등학교, 34 , 32 , 46 , 33 , 34 , 29 
